英語,日本語,id
mediocre,平凡な，月並みの(形容詞),2890
renown,名声(名詞),2891
intricacy,複雑さ(名詞),2892
effortless,楽な(形容詞),2893
futile,無駄な(形容詞),2894
entrust,委託する(動詞),2895
robust,たくましい，強靭な(形容詞),2896
drought,干ばつ(名詞),2897
spank,尻を叩く(動詞),2898
warranty,保証，保障(名詞),2899
attest,を証明する(動詞),2900
evaporate,蒸発する(動詞),2901
squeak,きしむ(動詞),2902
retrace,引き返す(動詞),2903
denote,表示する，示す(動詞),2904
aggravate,悪化させる，劣化させる(動詞),2905
humane,人道的な，人道に基づく(形容詞),2906
crunch,を噛み砕く(動詞),2907
forcible,強制的な，強い(形容詞),2908
nick,刻み目(名詞),2909
browse,拾い読みする，一部読む(動詞),2910
apprehend,を逮捕する(動詞),2911
tribunal,裁判所(名詞),2912
gaily,陽気に(副詞),2913
retrieve,取り戻す(動詞),2914
recur,再発する，繰り返される(動詞),2915
glossary,用語集(名詞),2916
affiliate,連携させる，合併する(動詞),2917
compression,圧縮，ようやく(名詞),2918
miltary service,兵役，徴兵(名詞),2919
defiant,反抗的な，挑戦的な(形容詞),2920
fungus,菌(名詞),2921
improvise,即興で作る(動詞),2922
sluggish,鈍い，遅い(形容詞),2923
glossy,光沢のある，つやのある(形容詞),2924
acclaim,称賛する(動詞),2925
commencement,開始(名詞),2926
coma,こん睡状態(名詞),2927
trespass,侵害する，つけ込む(動詞),2928
convene,を召集する(動詞),2929
debris,破片，残骸(名詞),2930
predator,捕食者(名詞),2931
regulatory,規制，制限(形容詞),2932
diagnose,を診断する(動詞),2933
vice,副(名詞),2934
deploy,を展開する，配置する(動詞),2935
paid vacation,有給休暇，給与付きの休暇(名詞),2936
trance,恍惚，夢中(名詞),2937
consecutive,連続した(形容詞),2938
devastating,壊滅的な，破壊的な(形容詞),2939
inmate,収容者，被収容者(名詞),2940
accountability,説明責任(名詞),2941
minimal,最小限の，最低限の(形容詞),2942
carbohydrate,炭水化物(名詞),2943
legislator,議員(名詞),2944
envision,想像する，思い描く(動詞),2945
theology,神学(名詞),2946
critical of,を批判する，非難する(熟語),2947
mandate,権限，指令(名詞),2948
regulator,規定者(名詞),2949
give away,無償で配る，暴露する(熟語),2950
mentor,指導者，リーダー(名詞),2951
tactic,戦術(名詞),2952
annual fee,年会費，年会料(名詞),2953
enact,を制定する，法令化する(動詞),2954
articulate,明確にする(動詞),2955
stand out,目立つ，すぐれている(熟語),2956
skull,頭蓋骨(名詞),2957
nominee,候補者(名詞),2958
compliance,社会規範(名詞),2959
indigenous,原産の(形容詞),2960
influx,流入(名詞),2961
pageant,壮観(名詞),2962
cognitive,認識の(形容詞),2963
ferocious,どう猛な，恐ろしい(形容詞),2964
overstate,を誇張する(動詞),2965
surveillance,監視，見守り(名詞),2966
courtroom,法廷(名詞),2967
eligible,資格のある，適格な(形容詞),2968
slit,を切り開く(動詞),2969
rampage,大暴れ，乱闘(名詞),2970
revitalize,活性化させる(動詞),2971
blurry,ぼやけた(形容詞),2972
disband,を解散する(動詞),2973
impede,を妨げる(動詞),2974
vicinity,近所，近隣(名詞),2975
legible,読みやすい(形容詞),2976
downcast,意気消沈した(形容詞),2977
inflame,を興奮させる，燃え上がらせる(動詞),2978
benefit from,で利益を得る，儲かる(熟語),2979
sporadically,散発的に，まばらに(副詞),2980
opposed,反対した(形容詞),2981
improved,改善した(形容詞),2982
atop,頂上に，の上に(副詞),2983
sprain,をくじく，捻挫する(動詞),2984
routinely,日常的に，いつものように(副詞),2985
cross over,越えて渡る，越えていく(熟語),2986
instructional,教育の，指導的な(形容詞),2987
demographic,人口統計の，人口統計学の(形容詞),2988
politically,政治的に(副詞),2989
palatial,宮殿のような，豪華な(形容詞),2990
incredibly,信じられないほど(副詞),2991
terrain,地形(名詞),2992
availability,可用性，利用可能性(名詞),2993
self-esteem,自尊心(名詞),2994
reliability,信頼性(名詞),2995
catch up,遅れを取り戻す，追いつく，遅延を補う(熟語),2996
innovative,革新的な(形容詞),2997
short-term,短期の(形容詞),2998
ironically,皮肉なことに，逆説的に(副詞),2999
wear off,擦り切れる，徐々に減る(熟語),3000
loophole,抜け穴、例外や逃げ道(名詞),3001
dehydrate,脱水する，水を抜く(動詞),3002
annoy,いらだたせる，怒らせる(動詞),3003
wholesome,健全な，健康的な(形容詞),3004
abstain,控える，慎む(動詞),3005
disclosure,開示(名詞),3006
fumigate,燻蒸する(動詞),3007
embarrass,を恥ずかしがらせる，を恥じさせる(動詞),3008
irritate,イライラさせる，怒らせる(動詞),3009
tear down,解体する(熟語),3010
tease,からかう(動詞),3011
whisper,ささやく，を耳打ちする(動詞),3012
cope with,に対処する，に対応する(熟語),3013
cough up,咳払いする(熟語),3014
ashamed,恥じて，恥ずかしくて(形容詞),3015
addictive,中毒性の、依存性の(形容詞),3016
impulse,衝動，衝力(名詞),3017
maternity,妊娠(名詞),3018
eerie,不気味な，気味が悪い(形容詞),3019
proper,適切な，ふさわしい(形容詞),3020
conventional,従来の，伝統的な(形容詞),3021
adhere to,にくっつく(熟語),3022
fabricate,作り上げる，でっち上げる(動詞),3023
instigate,扇動する(動詞),3024
hesitate,ためらう，躊躇する(動詞),3025
compose,を構成する，作曲する(動詞),3026
estate,財産，資産(名詞),3027
notion,考え，意見(名詞),3028
unveil,明らかにする(動詞),3029
alleviate,和らげる，軽減する(動詞),3030
call off,を中止する(熟語),3031
drift,漂流，流れる(名詞),3032
feature,特徴，特性/を目玉とする(名詞／動詞),3033
foe,敵(名詞),3034
alteration,変更(名詞),3035
break out,勃発する(熟語),3036
orbit,"軌道, 軌跡(名詞)",3037
inspect,検査する(動詞),3038
amuse,楽しませる，娯楽を提供する(動詞),3039
charm,魅力，引力(名詞),3040
asset,資産，財産(名詞),3041
fade out,消える，消えていく(熟語),3042
magnify,拡大する，増大する(動詞),3043
bout,試合，競技(名詞),3044
sophisticated,洗練された，高雅な(形容詞),3045
bureau,事務局，たんす(名詞),3046
disrupt,混乱させる(動詞),3047
dispute,争議/論争する(名詞／動詞),3048
amicable,友好的な(形容詞),3049
sprout,芽，新芽(名詞),3050
abandon,を捨て去る，放棄する(動詞),3051
grumpy,気難しい(形容詞),3052
chatter,おしゃべり(名詞),3053
grouchy,不機嫌な(形容詞),3054
relevant,関連のある，適切な(形容詞),3055
acquit,無罪宣告する、無罪を証明する(動詞),3056
commit,専念，ゆだねる(動詞),3057
perch,止まり木(名詞),3058
in vain,無駄に，軽々しく(熟語),3059
nominal,名目上の、形式上の(形容詞),3060
suppress,抑える，抑圧する(動詞),3061
stem,幹(名詞),3062
translucent,半透明の、透けて見える(形容詞),3063
judicious,賢明な(形容詞),3064
axis,軸(名詞),3065
figure out,がわかる(熟語),3066
soothe,落ち着かせる，安定させる(動詞),3067
minute,分，議事録(名詞),3068
anthem,賛歌，賛美歌(名詞),3069
superficial,表面的な(形容詞),3070
peculiar,奇妙な，変わった(形容詞),3071
squeeze,絞る，押しつぶす(動詞),3072
expand,拡大する，広がる(動詞),3073
caricature,風刺画(名詞),3074
feasible,実行可能な，可能性のある(形容詞),3075
outdated,時代遅れの(形容詞),3076
neglect,を無視する，放っておく(動詞),3077
evasion,回避/避ける(名詞),3078
waver,揺らぐ、安定していない、ぐらつく(動詞),3079
surmount,乗り越える(動詞),3080
chronological,年代順の(形容詞),3081
oblivious,忘れっぽい，物忘れの激しい(形容詞),3082
hardy,丈夫な(形容詞),3083
commute,通勤する，取り替える(動詞),3084
blink,瞬きをする，瞬間を過ごす(動詞),3085
courteous,丁寧な(形容詞),3086
implicit,暗黙の(形容詞),3087
mundane,平凡な，普通の(形容詞),3088
compartment,区画(名詞),3089
admonish,訓戒する，警告する(動詞),3090
ascribe,のせいにする，責任を転嫁する(動詞),3091
candid,率直な、正直な(形容詞),3092
barrel,樽(名詞),3093
bystander,傍観者，見物人(名詞),3094
briefly,簡単に，手短に(副詞),3095
commission,手数料，委任状(名詞),3096
hang up,中断する(熟語),3097
investigation,調査，研究(名詞),3098
cowardly,臆病な(形容詞),3099
standstill,停止(名詞),3100
ammunition,弾薬(名詞),3101
accompany,に付き添う，に同行する(動詞),3102
relieve,和らげる，軽減する(動詞),3103
kinship,親族，家族(名詞),3104
troop,群れ，集団(名詞),3105
certify,証明する(動詞),3106
exposure,暴露，さらすこと(名詞),3107
adorable,愛らしい(形容詞),3108
commend,褒める，賞賛する(動詞),3109
subtle,微妙な，繊細な(形容詞),3110
appoint,任命する，指定する(動詞),3111
straddle,またがる，乗り越える(動詞),3112
propriety,礼儀，可否(名詞),3113
auditor,監査人(名詞),3114
frown upon,眉をひそめる(熟語),3115
encourage,を勇気づける，励ます(動詞),3116
enlist,入隊する，参加する(動詞),3117
itinerary,旅程(名詞),3118
cultivate,耕作する，耕す(動詞),3119
diagram,図(名詞),3120
alternate,代わりの(形容詞),3121
perspective,見解，見通し(名詞),3122
invisible,見えない，不可視な(形容詞),3123
nostalgic,懐かしい(形容詞),3124
outburst,爆発，爆破(名詞),3125
ominous,不吉な，不運な(形容詞),3126
burden,負担，重荷(名詞),3127
advocate,提唱する，主張する(動詞),3128
worthwhile,価値のある(形容詞),3129
crunchy,カリカリの，カタい(形容詞),3130
renovate,改修する，改装する(動詞),3131
tidy up,片付ける(熟語),3132
abide by,遵守する(熟語),3133
clueless,無知な、知識のない(形容詞),3134
miscellaneous,雑多な(形容詞),3135
wound,傷(名詞),3136
reprimand,厳しく叱る，注意する(動詞),3137
treaty,条約(名詞),3138
efficacy,効能，効果(名詞),3139
mutual,相互の，互いの(形容詞),3140
fidelity,忠実度(名詞),3141
overhaul,分解検査する，分析検査する(動詞),3142
absorb,を吸収する，吸い取る(動詞),3143
emerge,現れる(動詞),3144
hinder,妨げる(動詞),3145
topple,倒れる(動詞),3146
ritual,儀式，式典(名詞),3147
chore,雑用(名詞),3148
mumble,つぶやく(動詞),3149
attribute,に帰する(動詞),3150
condiment,調味料(名詞),3151
resolve,解決する，を決心する(動詞),3152
blister,水膨れ、水疱(名詞),3153
blast,爆風，突風(名詞),3154
verge,寸前，境界(名詞),3155
jovial,陽気な(形容詞),3156
suction,吸引(名詞),3157
delusion,妄想(名詞),3158
equivalent,等しい，同等の(形容詞),3159
dismay,がっかりさせる，失望させる(動詞),3160
assumption,想定，仮説(名詞),3161
twist,ねじれ，より合わせる(名詞),3162
falsify,改ざんする(動詞),3163
jumble,乱雑にする，乱す(動詞),3164
thread,糸(名詞),3165
aristocrat,貴族(名詞),3166
glance,一目見る/一目(名詞／動詞),3167
glide,滑る(動詞),3168
come across,を横切る，出くわす(熟語),3169
tighten up,締め付ける(熟語),3170
citation,引用/他人の言葉や文章を取り上げる(名詞),3171
ventilate,換気する(動詞),3172
viable,生存できる，生き抜く(形容詞),3173
vary,多様化する，異なる(動詞),3174
transient,一時的な(形容詞),3175
perilous,危険な(形容詞),3176
facade,正面，真正面(名詞),3177
federal,連邦の，連邦制の(形容詞),3178
armament,武装(名詞),3179
permeate,浸透する、染み込む、広がる(動詞),3180
combat,戦闘，闘争(名詞),3181
barely,かろうじて，やっと(副詞),3182
take over,"を引き継ぐ, 継承(熟語)",3183
demotion,降格(名詞),3184
audible,聞くことのできる(形容詞),3185
observation,観察，観測(名詞),3186
unified,統一された(形容詞),3187
synthesize,統合する、まとめる(動詞),3188
prejudice,先入観(名詞),3189
shaft,軸(名詞),3190
wipe up,拭く(熟語),3191
grasp,つかむ，把握する(動詞),3192
shrug,肩をすくめる，無視する(動詞),3193
acquaintance,知人，友人(名詞),3194
resilient,弾力性のある、柔軟な(形容詞),3195
distinction,区別，相違(名詞),3196
apparent,外見上の，明白な(形容詞),3197
adequate,適切で，十分な(形容詞),3198
cling to,にしがみつく(熟語),3199
inject,注入する(動詞),3200
ratio,比率(名詞),3201
alliance,同盟，協定(名詞),3202
upscale,高級な(形容詞),3203
pivot,回転軸，中心(名詞),3204
summit,頂上，山頂(名詞),3205
docile,扱いやすい(形容詞),3206
facile,安易な，手軽な(形容詞),3207
accord,一致する，調和する(動詞),3208
convey,伝える，運ぶ(動詞),3209
pursue,追い求める，追跡する(動詞),3210
entitle,と題する，と名づける(動詞),3211
dispense,分配する，排出する(動詞),3212
autograph,署名，サイン(名詞),3213
cram,詰め込む(動詞),3214
imply,をほのめかす，暗示する(動詞),3215
arduous,骨の折れる，困難な(形容詞),3216
prompt,即座の，直ちに(形容詞),3217
vessel,容器，器(名詞),3218
ransom,身代金，解放金(名詞),3219
intangible,触れられない(形容詞),3220
assess,評価する，査定する(動詞),3221
termination,終了，終わり(名詞),3222
austere,厳格な、厳重な(形容詞),3223
tenant,店子(名詞),3224
intuition,直感(名詞),3225
heritage,遺産，相続財産(名詞),3226
polarize,分極化する(動詞),3227
gaudy,派手(形容詞),3228
uplift,隆起(名詞),3229
constitute,構成する，組み立てる(動詞),3230
smudge,汚れ(名詞),3231
vault,丸天井，ドーム型の天井(名詞),3232
alleviated,軽減された(形容詞),3233
definition,定義，明確な説明(名詞),3234
physician,医師，内科医(名詞),3235
take after,をまねる，に似る(熟語),3236
excess,過剰，超過(名詞),3237
relegate,左遷する，異動させる(動詞),3238
sacrifice,犠牲，捧げ物(名詞),3239
apprehension,気遣い、不安、配慮や心配(名詞),3240
veil,覆うもの，口実(名詞),3241
garnish,飾る，装飾する(動詞),3242
appliance,家電，電化製品(名詞),3243
instill,注入する，打ち込む(動詞),3244
vital,極めて重要な，生命の(形容詞),3245
doze off,うとうと眠る(熟語),3246
lean,傾く，寄りかかる(動詞),3247
radical,急進的な，抜本的な(形容詞),3248
undergo,経験する，体験する(動詞),3249
cumulative,累積的な(形容詞),3250
outlook,見通し(名詞),3251
abstract,抽象的な，非具体的な(形容詞),3252
contemporary,現在の，現代の(形容詞),3253
opponent,相手，対象(名詞),3254
scatter,まき散らす，ばらまく(動詞),3255
principle,原理(名詞),3256
collapse,崩壊する，つぶれる(動詞),3257
thrifty,倹約な(形容詞),3258
faith,信頼，信用(名詞),3259
forgery,偽造(名詞),3260
tactical,戦術的な(形容詞),3261
asteroid,小惑星(名詞),3262
essential,不可欠な(形容詞),3263
component,成分(名詞),3264
chaotic,混沌とした(形容詞),3265
recall,呼び戻す，思い出す(動詞),3266
encounter,遭遇する，出会う(動詞),3267
venture,冒険的事業，投機的事業(名詞),3268
catastrophe,大惨事(名詞),3269
uptight,きつい(形容詞),3270
tangle,もつれさせる，絡ませる，混乱させる(動詞),3271
ameliorate,改善する(動詞),3272
simmer,煮る(動詞),3273
associate,結びつけて考える，賛同する(動詞),3274
envoy,使者、代理人や遣使(名詞),3275
beckon,手招きする(動詞),3276
appropriate,適当な，充当する(形容詞),3277
memento,記念品(名詞),3278
congregate,集まる(動詞),3279
audacity,大胆さ(名詞),3280
phobia,恐怖症(名詞),3281
thief,泥棒(名詞),3282
permanent,永久の，永遠の(形容詞),3283
assure,保証する，確証する(動詞),3284
synchronize,同期する(動詞),3285
throw up,吐く(熟語),3286
repeal,廃止する，中止する(動詞),3287
thrust,突き上げる(動詞),3288
seize,つかむ，把握する(動詞),3289
embrace,を抱きしめる，擁する(動詞),3290
chuckle,含み笑い、ほくそ笑い(名詞),3291
configuration,構成(名詞),3292
grate,格子，格子状(名詞),3293
sit up,まっすぐ座る(熟語),3294
stop over,立ち寄る(熟語),3295
brag,自慢(動詞),3296
idle,停止状態(形容詞),3297
ancestor,祖先，先祖(名詞),3298
exhaust,疲れ果てさせる，消耗させる(動詞),3299
confine,制限する，限定する(動詞),3300
commemoration,記念(名詞),3301
stature,身長，身の丈(名詞),3302
nauseous,吐き気がする(形容詞),3303
dominance,支配(名詞),3304
passive,受身の，消極的な(形容詞),3305
accustom,慣れる(動詞),3306
hibernate,冬眠する(動詞),3307
bid,入札する(動詞),3308
allocate,割り当てる(動詞),3309
verbal,言葉の，語句の(形容詞),3310
mural,壁画，天井画(名詞),3311
constellation,星座(名詞),3312
nosy,詮索好きな(形容詞),3313
evolve,進化する，発展する(動詞),3314
competent,有能な(形容詞),3315
empathy,共感，感情移入(名詞),3316
scam,詐欺(名詞),3317
illiterate,読み書きのできない(形容詞),3318
amnesty,恩赦(名詞),3319
attach,を貼り付ける，を貼る(動詞),3320
dormitory,寮，大部屋(名詞),3321
strain,張る，伸ばす(動詞),3322
solitude,孤独(名詞),3323
intruder,侵入者(名詞),3324
wander,放浪する(動詞),3325
discourage,落胆させる(動詞),3326
impose,を課す，負わせる(動詞),3327
absolute,絶対的な，完全な(形容詞),3328
flammable,可燃性(形容詞),3329
eliminate,を取り除く，を排除する(動詞),3330
detonate,爆発させる、破裂させる(動詞),3331
look over,見渡す，展望する(熟語),3332
aimless,目的のない(形容詞),3333
immigrate,移住する，移転する(動詞),3334
archive,書庫，保存場所(名詞),3335
gulf,湾(名詞),3336
drain,排出させる，排水をする(動詞),3337
eject,追い出す、排除する(動詞),3338
break in,押し入る(熟語),3339
villainous,極悪人の，悪役の(形容詞),3340
prior,優先の，前の(形容詞),3341
predict,を予想する，を予測する(動詞),3342
compliment,褒め言葉(名詞),3343
artifact,遺物，工芸品(名詞),3344
bail out,脱出する，救済する(熟語),3345
sustain,保持する，維持する(動詞),3346
carry out,を成し遂げる，実行する(熟語),3347
fold,折りたたむ，畳む(動詞),3348
Arctic,北極地方(名詞),3349
cut back on,切り戻す(熟語),3350
dodge,かわす，よける(動詞),3351
bankrupt,破産(形容詞),3352
contract,契約，協定(名詞),3353
justify,正当化する，合理化する(動詞),3354
replenish,補充する、足りないものを追加する(動詞),3355
hurdle,課題，困難(名詞),3356
admission,入場，入場料(名詞),3357
domestic,国内の，家庭の(形容詞),3358
nourish,養う、育てる、支える(動詞),3359
tension,緊張(名詞),3360
correspond,対応する，反応する(動詞),3361
a wide range of,広範囲の(熟語),3362
witness,目撃者，証人/を目撃する(名詞),3363
primitive,原始的な，先史的な(形容詞),3364
acknowledge,を認める，認める(動詞),3365
aid,援助/助ける(名詞),3366
demote,降格する(動詞),3367
foil,箔，金属の箔(名詞),3368
garble,文字化けする(動詞),3369
groom,新郎(名詞),3370
adhere,遵守する(動詞),3371
endangered,絶滅の危機にさらされている(形容詞),3372
auditorium,講堂(名詞),3373
fussy,小うるさい(形容詞),3374
immerse,浸す，没入する(動詞),3375
abstain from,を控える，慎む(熟語),3376
swipe,拭く(動詞),3377
blatant,露骨な，あからさまな(形容詞),3378
outcast,追放された，追い出された(名詞),3379
choke,のどに詰まらせる(動詞),3380
crisp,新鮮な，さっぱりした(形容詞),3381
corridor,廊下，通路(名詞),3382
generate,発生させる，起こす(動詞),3383
sloppy,ずさんな，いい加減な(形容詞),3384
conflict,対立，争い(名詞),3385
cave in,陥没する(熟語),3386
conviction,信念，確信(名詞),3387
serene,穏やかな(形容詞),3388
bundle,束，一揃い(名詞),3389
gratuity,心付け(名詞),3390
annotation,注釈(名詞),3391
sarcasm,皮肉，嘲笑，冷笑(名詞),3392
instinct,直感，本能，勘(名詞),3393
buffer,緩衝，緩和(名詞),3394
out of date,時代遅れの，古風な(熟語),3395
acid,酸の，酸性の(形容詞),3396
discriminate,差別する(動詞),3397
rational,理性的な，合理的な(形容詞),3398
foundation,土台，根拠，設立(名詞),3399
vibrant,活気のある(形容詞),3400
