英語,日本語,id
buttock,臀部，お尻,3377
uncouth,粗野な,3378
reminiscent,思い出させる,3379
mesmerize,魅了する,3380
not absolutely,絶対ではない，必ず，ではない,3381
hone,砥石,3382
belittle,見くびる,3383
aptitude,適性,3384
belie,食い違う,3385
in a bad temper,不機嫌に，機嫌の悪い,3386
in focus,焦点があっている，ピントが合っている,3387
gist,要旨,3388
have a tendency to,する傾向がある，しがちである,3389
coop,鳥かご,3390
touch down,着陸する，降り立つ,3391
consummation,完結,3392
allegory,たとえ話，比喩,3393
antigen,抗原,3394
sojourn,短期滞在する,3395
commit suicide,自殺する，自害する,3396
pertain to,に関係する，にふさわしい,3397
colt,子馬,3398
at one's disposal,自由に，好きなように,3399
projectile,発射される,3400
at length,長い間，長々と,3401
blemish,傷,3402
deadlock,行き詰まり,3403
equate A with B,AとBを等しくする，AをBと同等にする,3404
speak ill of,の悪口を言う，を悪く言う,3405
exchequer,国庫,3406
in parallel,並行して，並んで,3407
allele,対立遺伝子,3408
allot,割り当てる,3409
exonerate,無罪放免する,3410
nag,小言を言う,3411
get hold of,を手に入れる，に連絡を取る,3412
honk,警笛,3413
imbue,吹き込む,3414
good for nothing,何の役にも立たない，能なしの,3415
catch on with,に追いつく，届く,3416
rescind,取り消す,3417
broach,先の尖ったもの,3418
behind the scenes,舞台裏で，陰で,3419
lurk,潜む,3420
be identical to,と同一である，と同じである,3421
conjure up,素早く出す，呪文で呼び出す,3422
redress,矯正する,3423
rustle,さらさら音を立てる,3424
the lion's share,最大の分け前，大きすぎる分け前,3425
backdrop,背景幕,3426
rule of thumb,親指で計測すること，大雑把な方法,3427
resonate,反響する,3428
round and round,グルグルと，うろうろと,3429
aquifer,帯水層,3430
cartilage,軟骨,3431
reminisce,思い出話をする,3432
succulent,多液の,3433
herein,この場所で,3434
unscrupulous,悪質な，実にひどい,3435
hand in hand with,手を取り合って，手を取って,3436
all told,全体で，結局,3437
renege,誓いに背く,3438
take heart,勢い付く，元気になる,3439
vanquish,征服する,3440
to some degree,ある程度，一定程度,3441
exemplar,模範,3442
decimate,殺す,3443
figment,作りごと,3444
run errands,使い走りをする，お使いをする,3445
inquire after,の安否を尋ねる，を見舞う,3446
echelon,梯形編成,3447
as far as A is concerned,Aに関すると，Aに関する限りでは,3448
epiphany,悟り,3449
wriggle,体をくねらせる,3450
brook,小川,3451
crease,折り目,3452
duchess,公爵夫人，女公爵,3453
in abundance,大量に，豊富に,3454
sundry,雑多な,3455
debunk,正体を暴露する,3456
camaraderie,仲間意識,3457
be innocent of,無罪の，罪のない,3458
exhortation,勧め,3459
quaver,震える,3460
acupuncture,鍼,3461
way to go,良い調子，順調な状態,3462
barge in,入り込む，押しかける,3463
veer,方向を変える,3464
pull up to,追いつく，並ぶ,3465
canopy,天蓋，張り出し屋根,3466
subterranean,地下の,3467
keep abreast of,を常に把握している，通じている,3468
surly,不機嫌な,3469
pelt,投げて攻撃する,3470
be about to do,やろうとしている，まさに何かをしようとしている,3471
set a precedent,先例を作る，前例を作る,3472
artifice,巧みさ，狡猾,3473
on the decline,衰退中の，下降中の,3474
exponentially,指数関数的に,3475
slither,するする滑る,3476
daub,塗りつぶす,3477
eavesdrop,盗聴する,3478
compunction,良心の呵責,3479
berate,叱りつける,3480
chew on,かじりつく，しゃぶり付く,3481
exhilarating,爽快にさせる,3482
affliction,苦痛,3483
bard,吟遊詩人,3484
bear fruit,実を結ぶ，効果を生み出す,3485
succinct,簡潔な,3486
benevolence,慈悲,3487
dally,弄ぶ,3488
concussion,脳震盪,3489
wear and tear,磨耗，摩滅,3490
to no purpose,何の目的もなく，無駄に,3491
tremulous,震えた,3492
at issue,問題の，未解決の,3493
loud and clear,はっきりと，明確に,3494
extortion,恐喝,3495
fortress,要塞,3496
concomitant,付随する,3497
black out,消灯する，黒く塗りつぶす,3498
diverge,分岐する,3499
ship out,出荷する，積み出しする,3500
claimant,申立人,3501
gill,えら,3502
in vogue,流行している，流行っている,3503
ingest,摂取する,3504
stick up,上に突き出る，両手を挙げさせる,3505
constellation,星座,3506
be qualified to,の資格がある,3507
heirloom,家宝,3508
doze,居眠りをする,3509
on trial,試用中で，審理中で,3510
cuddle,抱きしめる,3511
enjoin,命じる,3512
amnesia,健忘症,3513
capitalize on,に資本を投下する，を利用する,3514
chum,仲良し，親友,3515
be vulnerable to,に弱い，傷つきやすい,3516
all in one,全て含んで，一致して,3517
oftentimes,しばしば,3518
promulgate,公布する,3519
in a nutshell,一言で言えば，極めて簡単に言えば,3520
glide,滑る,3521
forget oneself,我を忘れる，夢中になる,3522
confluence,合流,3523
scold A for B,BのことでAを叱る,3524
in radius,半径で，内半径で,3525
smolder,燻る,3526
rank and file,兵卒，一般人,3527
infatuate,夢中にする,3528
venerate,崇拝する,3529
operate on,を運営する，操作する,3530
under fire,攻撃を受けて，批判を受けて,3531
hereby,ここに,3532
extoll,称える,3533
starve to death,飢え死にする，餓死する,3534
fiduciary,受託者,3535
trite,ありふれた,3536
conjecture,推測,3537
rectify,修正する，正す,3538
annexation,付加,3539
by default,既定では，初期段階から,3540
cramp,けいれん，引きつれ,3541
heterogeneity,異種,3542
binge,どんちゃん騒ぎ,3543
deity,神,3544
fissure,亀裂,3545
give way,道を譲る，くじける,3546
up-to-date,最新の,3547
ill at ease,落ち着かない，不安な,3548
wean,離乳させる,3549
shrivel,萎ませる,3550
glutton,食いしん坊,3551
for the purpose of,の目的で，を目的に,3552
up to speed,事情を理解している，状況を把握している,3553
dab,軽くたたく,3554
heretic,異端者,3555
want for,に欠ける，必要とする,3556
hypnosis,催眠，催眠術,3557
fixate,定着させる,3558
inquire into,に尋ねる，を取り調べる,3559
derelict,浮浪者,3560
acquiescence,黙認,3561
none the less,それでもなお，それにも関わらず,3562
extrapolate,推定する，外挿する,3563
irrespective of,に関わりなく，に関係なく,3564
live through,生き延びる，切り抜ける,3565
fortitude,不屈の精神,3566
sulk,拗ねる,3567
in conclusion,結論として，最終的に,3568
dribble,滴る,3569
out of the woods,森の外へ，困難を脱して,3570
elucidation,解明,3571
buy up,全部買う，買収する,3572
foundry,鋳造所,3573
snap out of,から素早く脱出する，抜け出す,3574
apparition,亡霊,3575
in a breath,一息で，一気に,3576
annotate,注釈を付ける,3577
hook up,つなぐ，引っかける,3578
alloy,合金,3579
baloney,たわ言,3580
acrimony,辛辣さ,3581
leer,横目，流し目,3582
indemnity,補償,3583
top off,仕上げをする，終える,3584
hackneyed,使い古した,3585
out of bounds,立入禁止で，境界線を越えて,3586
entrenched,定着した,3587
gubernatorial,総督の,3588
free up,解放する，自由にする,3589
pancreatic,膵臓の,3590
fretting,イライラしている,3591
trot out,持ち出す，言い出す,3592
prosaic,散文の,3593
word for word,一言一句，文字通りに,3594
kindred,親族，家族,3595
as A as ever,いつものようにAな，相変わらずAな,3596
draw out,引き抜く，引き伸ばす,3597
apathetic,無関心な,3598
hardly， before,ほとんど，前にしたことがない,3599
repentance,懺悔,3600
pop in,飛び込む，飛び入る,3601
rafter,垂木,3602
back down on,撤回する，取り消す,3603
call down,下に向って叫ぶ，叱りつける,3604
auspicious,縁起の良い,3605
lay down,を横たえる，倒す,3606
prerogative,特権,3607
leeway,進路のずれ,3608
bestow A on B,BにAを授ける，BにAを費やす,3609
on the brink of,の危機に瀕して，の寸前で,3610
the bottom line,最低限，最低ライン,3611
primacy,優位性,3612
flippant,軽薄な,3613
as a last resort,最後の手段として，切羽詰まって,3614
valor,武勇,3615
branch out,枝を出す，手を広げる,3616
shroud,経帷子，覆い,3617
be consistent with,に首尾一貫している，一貫して,3618
take delight in,喜びを得る，面白がる,3619
inscrutable,不可解な,3620
prim,きちんとした,3621
valet,係員,3622
vignette,飾り模様,3623
ebriate,興奮させる,3624
lithe,しなやかな,3625
catch up on,に追い付く，距離を詰める,3626
ecclesiastical,教会の,3627
lenient,寛大な，寛容な,3628
obdurate,頑固な,3629
spell out,綴りを書く，綴りを言う,3630
submissive,従順な,3631
compete with,と競争する，と競う,3632
spearhead,先陣,3633
direct A to B,AにBへの道を教える，AをBへ誘導する,3634
estranged,疎遠になった,3635
burst into laughter,吹き出す，どっと笑い出す,3636
cast off,投げ捨てる，縄を解く,3637
irrepressible,抑えきれない,3638
genially,和やかに,3639
locomotive,機関車,3640
drink up,飲み干す，飲み尽くす,3641
triad,三人組,3642
vat,おけ,3643
retorted,言い返した,3644
stumbling block,障害，障害物,3645
nil,無,3646
expedient,都合の良い,3647
utensil,器具,3648
extemporaneous,即席の，その場しのぎの,3649
indolent,怠惰な,3650
preponderance,優勢,3651
do an injustice to,誤解する，価値を見誤る,3652
sinew,腱，筋,3653
appalled,不安でいっぱいの,3654
humdrum,平凡な,3655
nascent,初期の,3656
put down,下へ降ろす，下に置く,3657
frantic,気が狂ったような,3658
fall victim to,の犠牲になる，犠牲となる,3659
vicarious,想像して感じた,3660
sit back,深く座る，傍観する,3661
wind up,巻き上げる，終わりにする,3662
spatula,へら,3663
filial,子の,3664
one and only,たった一つだけ，一つ限りの,3665
preemptive,先制の,3666
trident,三つ又の鉾,3667
in the suburbs of,の郊外で，の近郊で,3668
laity,信徒たち,3669
serviceman,軍人,3670
in the middle of nowhere,辺ぴな所に，何もない所に,3671
valiant,勇敢な，勇ましい,3672
intangible,触れられない,3673
check up on,調べる，照合する,3674
vestige,痕跡,3675
incongruous,一致しない,3676
be crowded with,で混んでいる，混雑している,3677
residual,残りの,3678
be obliged to do,する義務がある，必要な行動,3679
to no avail,無駄に，役に立たずに,3680
live out,生き延びる，残りの人生を生きる,3681
rigorous,厳格な,3682
auxiliary,補助の,3683
draw back,引き戻す，取り消す,3684
aboveboard,公明正大な,3685
ask A out,Aを誘い出す，Aをデートに誘う,3686
bump into,に突き当たる，偶然会う,3687
vivacious,快活な,3688
gluttonous,食いしん坊の,3689
nothing much,大したことはない，特に何もない,3690
ball up,混乱する，台無しにする,3691
ravage,破壊,3692
nocturnal,夜行性の,3693
might as well do,するかもしれない，起こり得る,3694
kiln,窯,3695
ten to one,10対1で，十中八九,3696
abridged,要約された,3697
follow through,最後までやり遂げる，計画を遂行する,3698
monastic,修道院の,3699
quite a bit,たくさんの，かなりの,3700
overtly,あからさまに,3701
edge out,徐々に押しのける，辛勝する,3702
truant,不登校,3703
give of,分け与える，配布する,3704
on the verge of,寸前で，今にも，しようとして,3705
daft,まぬけの,3706
urbane,洗練された,3707
vigilante,自警団員,3708
foolhardy,無鉄砲な,3709
level out,平らげる，平らにする,3710
memorabilia,記憶に値する事柄,3711
be versed in,に精通している，に詳しい,3712
mint,造幣局，貨幣製造,3713
infirm,虚弱な,3714
take cover,隠れる，避難する,3715
issue A to B,AをBに支給する，AをBに発行する,3716
rabies,狂犬病,3717
stead,代わり,3718
at a standstill,停止中の，行き詰って,3719
lattice,格子,3720
interstellar,星間の,3721
watch one's step,足元を見る，注意する,3722
from hand to mouth,その日暮らしで，将来の備えをしないで,3723
exponential,指数関数的な,3724
in token of,の証拠に，のしるしとして,3725
awry,歪んで,3726
in all likelihood,おそらく，ほぼ確実に,3727
coarsely,粗雑に,3728
incision,切開,3729
minion,子分,3730
queasy,吐き気のする,3731
stamp out,踏み消す，鎮圧する,3732
onus,重荷,3733
look beyond,視野を広げる，先を見据える,3734
duly,正当に,3735
to all appearances,どうみても，明らかに,3736
wanton,理由のない，多情な,3737
kerosene,灯油,3738
pull away from,から引き離す，分離する,3739
faltered,行き詰まった,3740
refrain from,を控える，を慎む,3741
in obedience to,従順で，応じて,3742
solstice,至点,3743
profanity,冒涜,3744
come in handy,助けになる，便利な,3745
contractual,契約上の,3746
be into,に夢中になる，に嵌っている,3747
talisman,お守り,3748
at large,自由で，捕らわれないで,3749
shelf life,保存可能期間，賞味期限,3750
rejoinder,返答，言い返し,3751
culpable,過失のある,3752
mayhem,大混乱，身体傷害,3753
ulterior,隠された,3754
cordial,心のこもった,3755
hinge on,決定する，定まる,3756
memento,記念品,3757
kitty,子猫,3758
reckoning,計算，清算,3759
to the full,いっぱいに，心ゆくまで,3760
quandary,難局,3761
leaden,鉛の,3762
militantly,好戦的に,3763
as A as any,Aで誰にも劣らず，Aで際立って,3764
melancholy,憂鬱,3765
go astray,行方不明になる，堕落する,3766
daunting,ひるんでいる,3767
mumps,おたふく風邪,3768
glacial,氷河の,3769
protocol,外交儀礼,3770
at the cost of,の代償を払って，を犠牲にして,3771
ditto,同上,3772
plumage,羽毛,3773
sidekick,相棒,3774
menial,くだらない,3775
blithe,軽快な,3776
sentry,衛兵,3777
rind,外皮,3778
be oblivious of,忘れがちな，気づかないで,3779
throng,群衆，群れ,3780
veal,子牛の肉,3781
none the more,それでもなお，それにも関わらず,3782
downcast,意気消沈した,3783
provided that,である限り，という条件で,3784
be bent on,熱心で，決意を持って,3785
drag out,引き出す，長引かせる,3786
blurry,ぼやけた,3787
in large,大規模に，概して,3788
kiosk,売店,3789
pelvis,骨盤,3790
sultry,蒸し暑い,3791
satchel,学生かばん,3792
piecemeal,少しずつ,3793
insufferable,我慢できない,3794
come up with,を思いつく，を考え出す,3795
fall prey to,の餌食になる，犠牲になる,3796
back away,後退する，バックさせる,3797
impervious,通さない,3798
extrovert,外向的な,3799
ravine,渓谷,3800
posterior,後部の,3801
tempestuous,大嵐の，激しい,3802
frugal,質素な,3803
delirious,錯乱した,3804
mirth,陽気,3805
prospectus,目論見書,3806
isotope,同位元素,3807
painstaking,骨の折れる,3808
be bound up with,と密接な関係のある，深く関係した,3809
payload,有効荷重,3810
ups and downs,浮き沈み，上昇と下降,3811
shank,すね,3812
be impatient with,イライラして，もどかしくて,3813
bowl over,を打ち倒す，仰天させる,3814
incubation,ふ化,3815
mockery,嘲り,3816
down the road,この先，将来,3817
in substance,実質上，実際には，事実上,3818
monoxide,一酸化物,3819
paradigm,規範,3820
glance at,一瞥する，ちらっと見る,3821
muffled,音を殺した,3822
moat,堀,3823
precept,戒律,3824
contemptible,軽蔑的な,3825
adroit,器用な,3826
effusive,感情むき出しの,3827
by any chance,もしかして，万が一,3828
pastime,気晴らし,3829
praise A for B,AをBについて賞賛する，AをBでほめる,3830
think out,考え抜く，熟考する,3831
piety,信仰心,3832
moniker,名前，あだ名,3833
tear up,引き裂く，引き剝がす,3834
complicit,共犯の,3835
quorum,定数,3836
in the red,赤字で，赤字経営で,3837
wavelength,波長，波動の周期的な長さ,3838
take pity on,に同情する，哀れむ,3839
haphazardly,偶然に,3840
attend on,に参加する，付き添う,3841
clairvoyant,千里眼の,3842
break the ice,話の口火を切る，切り出す,3843
desolate,荒涼とした,3844
up for grabs,容易に手に入る，誰が勝つかわからない,3845
tycoon,大物,3846
magnanimous,寛大な,3847
threadbare,着古した,3848
improve on,を改善する，改良する,3849
strictly speaking,厳密に言えば，正確には,3850
be incapable of,出来ない，不可能な,3851
variegated,まだら模様の,3852
juxtaposition,並置，並列,3853
to say the least,控えめに言っても，遠からず,3854
irksome,退屈な,3855
keep an eye on,を見ておく，目を離さない,3856
schism,分裂,3857
sagacious,賢い,3858
set back,後退する，戻す,3859
struggle with,と闘う，争う,3860
indulgent,寛大な,3861
morsel,一口,3862
impudent,厚かましい,3863
go places,遊びまわる，出世する,3864
negligent,怠慢な,3865
cough up,咳払いする，咳き込む,3866
repressive,抑圧的な,3867
be appropriate to,にふさわしい，適している,3868
mercenary,金目当ての,3869
serendipity,思わぬ物を偶然に発見すること,3870
cut out for,に向いている，向き,3871
underhand,秘密の,3872
hard of hearing,難聴の，耳の遠い,3873
concave,凹面の,3874
nutty,木の実の多い,3875
at the outset,最初に，初めは,3876
chubby,ぽっちゃりした,3877
keep in,抑える，閉じ込める,3878
grim,険しい,3879
be devoted to,に専念した，に夢中な,3880
quizzical,訝しげな,3881
palliative,緩和的な,3882
sclerosis,硬化,3883
discerning,洞察力のある，鋭い理解力,3884
penitence,懺悔,3885
penance,苦行,3886
vested,既得の,3887
bountiful,気前の良い,3888
gaze at,を見つめている，をじっと見ている,3889
morose,不機嫌な,3890
squalid,むさ苦しい,3891
vote for,に賛成する，に投票する,3892
sod,芝,3893
take up with,と仲良くなる，と親しくなる,3894
roll out,製品投入する，水平展開する,3895
upshot,結果,3896
wash out,洗い流す，洗い落とす,3897
potency,効力,3898
sullen,不機嫌な,3899
oscillation,発振,3900
reparation,賠償,3901
be reluctant to,気が進まない，嫌がる,3902
precedence,優先,3903
rubric,注釈，題目,3904
starch,でんぷん,3905
impend,差し迫った,3906
odds and ends,がらくた，半端なもの,3907
steal the show,話題をさらう，人気をさらう,3908
polyglot,数ヶ国語に通じている人や物,3909
averse,嫌っている,3910
stand to reason,筋が通る，道理にかなう,3911
tide over,乗り切る，切り抜ける,3912
knell,鐘の音,3913
schema,図解,3914
head on,正面から，真向かいに,3915
abreast,横に並んで,3916
down the drain,排水路に流されて，失われて,3917
shingle,こけら板，屋根板,3918
around the corner,間もなく，曲がり角のあたりに,3919
fussy,小うるさい,3920
contend with,と戦う，張り合う,3921
visage,顔,3922
obstetrician,産科医,3923
serve up,仕える，食卓に出す,3924
tuft,ふさ,3925
lie with,の役目である，次第である，,3926
saline,塩気のある,3927
servile,奴隷の,3928
altruistic,利他的な,3929
fence in,を囲い込む，さくで囲い込む,3930
root out,根絶する，一掃する,3931
inveterate,常習的な,3932
loosen up,緩める，ほぐす,3933
have off,取り外す，休暇を取る,3934
rudimentary,初歩的な,3935
rub off,こすり落とす,3936
buy over,買収する，味方に抱き込む,3937
embroil in,に巻き込む，関与させる,3938
pliant,しなやかな,3939
meek,おとなしい,3940
beware of,注意する，気を付ける,3941
taciturn,無口の,3942
out of place,場違いの，不適切な,3943
marquee,テント，ひさし,3944
insist on,を主張する，を要求する,3945
montage,合成写真,3946
tacky,べとついた,3947
interfere with,に干渉する，介入する,3948
vociferous,騒々しい,3949
swallow up,飲み込む，使い尽くす,3950
padlock,南京錠,3951
entrust A with B,AにBを委託する，任せる,3952
hail from,の出身である，(船が)から来る,3953
overcast,曇った,3954
slip of the tongue,失言，口を滑らせる,3955
parochial,狭い,3956
all ears,耳を傾ける，熱心に聴く,3957
spasm,けいれん,3958
pompous,尊大な,3959
draw a line,線を引く，一線を引く,3960
vehement,猛烈な,3961
periphery,周辺,3962
take steps,順序を踏む，対策を打つ,3963
complacent,自己満足の,3964
live off,によって生きる，で生計を立てる,3965
membrane,膜,3966
nepotism,縁故主義,3967
out of the ordinary,並外れた，普通でない,3968
illegible,判読不能の,3969
in the concrete,具体的に，具体化すると,3970
tactile,触角の,3971
predisposition,素因,3972
scribe,書記,3973
manic,躁病の,3974
modality,法性,3975
unscathed,無傷の,3976
vale,谷,3977
diabolic,悪魔のような,3978
instantaneous,瞬時の,3979
yank someone's chain,人をからかう，困らせる,3980
tetanus,破傷風,3981
contrived,わざとらしい、不自然な,3982
meticulously,細心の注意を払って,3983
hedge bets,賭けを保険する，危険性を減らす,3984
pinnacle,頂点,3985
quadrant,四分円,3986
inadvertent,不注意な,3987
pathological,病理学の,3988
euphoric,陶酔している,3989
circumspect,慎重な,3990
inlet,入り江,3991
subservient,役立って，へつらって,3992
walk on eggshells,非常に慎重に行動する,3993
molten,溶けた,3994
opulent,豊富な,3995
diligently,精を出して,3996
remuneration,報酬,3997
distal,末端の,3998
immaculate,真っ白な，汚れのない,3999
maiden,乙女,4000
whirlpool,渦巻,4001
banal,平凡な,4002
bilateral,両側の,4003
indignation,憤慨,4004
ignoble,下劣な,4005
nebulous,漠然とした,4006
renunciation,放棄，棄却,4007
skid,横滑り,4008
resplendent,華やかな,4009
tripod,三脚,4010
intact,そのままの,4011
relish,風味，持ち味,4012
decrepit,老朽化した,4013
peddler,行商人,4014
jump on the bandwagon,流行に乗る，人気のものに飛びつく,4015
yolk,卵黄,4016
suffrage,投票，参政権,4017
assiduous,勤勉な,4018
promiscuous,乱雑な,4019
widget,機械装置，部品,4020
replete,堪能した,4021
juvenile,少年の,4022
mire,湿原,4023
take something with a grain of salt,疑いの目で何かを受け取る，懐疑的に,4024
bereaved,先立たれた，遺族,4025
engross,注意を向け集中させる,4026
toy with,いじくる，遊ぶ,4027
undue,過度の,4028
zodiac,干支,4029
amphibian,両生類の,4030
extant,現存の,4031
heinous,凶悪な,4032
sheepishly,気弱な手段で,4033
materialism,唯物論,4034
size up,評価する，見極める,4035
thumb a ride,ヒッチハイクする,4036
transcendent,卓越した,4037
foolproof,誰にでも理解できる,4038
rasp,やすり,4039
untenable,耐えられない,4040
lay down the law,法則を定める，厳命する,4041
agrarian,農地の,4042
chronically,慢性的に,4043
tactful,機転の利く,4044
snippet,切れ端,4045
caustic,腐食性の,4046
derogatory,軽蔑的な,4047
treacherous,背いた,4048
passbook,通帳,4049
proviso,但し書き,4050
pallid,蒼白な,4051
vindictive,執念深い,4052
ruefully,悲しそうに,4053
rogue,悪党,4054
inquisitive,詮索好きの,4055
semen,精液,4056
fitful,気まぐれな,4057
vacuous,空虚な，中身のない,4058
resurgent,再び盛り返す，復活の,4059
harangue,長い演説をする，説教する,4060
truncate,切り詰める，短縮する,4061
cut to the chase,要点にすぐに入る，遠慮せず話す,4062
zephyr,そよ風，軽い風,4063
have a whale of a time,楽しい時を過ごす，大いに楽しむ,4064
juxtapose,並置する，並べる,4065
crass,鈍感な，無神経な,4066
dogmatic,教条的な，固執する,4067
obfuscate,わかりにくくする，混乱させる,4068
on a wing and a prayer,危険で不確実な状況で，祈りながら,4069
sacrosanct,神聖視される，絶対的な,4070
lackluster,無気力な，平凡な,4071
iconoclast,偶像破壊者，伝統に反抗する人,4072
xenophile,外国人愛好者，異文化愛好者,4073
nefarious,邪悪な，極悪な,4074
fallacious,誤った，不正確な,4075
jubilant,歓喜に満ちた，大喜びの,4076
veracity,真実，正直,4077
ferret out,探し出す，暴く,4078
virtuoso,名人，達人,4079
dawdle,ぐずぐずする，ぶらぶらする,4080
yeasty,発酵する，活発な,4081
knave,悪党，いたずら者,4082
ebullient,沸き立つような，元気いっぱいの,4083
pugnacious,好戦的な，争い好きな,4084
solemnity,厳粛，荘重,4085
invigorate,活気づける，元気づける,4086
litigate,訴訟する，裁判にかける,4087
querulous,不平を言う，文句が多い,4088
obstinate,頑固な，しつこい,4089
sanctimonious,偽善的な，うぬぼれた,4090
rambunctious,やかましい，騒がしい,4091
unflappable,動じない，冷静な,4092
verbose,冗長な，言葉遣いが多い,4093
beleaguer,包囲する，困らせる,4094
put up with,我慢する，耐える,4095
quibble,あら探し，些細な異議,4096
knoll,小丘，小山,4097
gerrymander,選挙区を操作する，不正に変更する,4098
iconoclastic,偶像破壊的な，慣習を打破する,4099
horticulture,園芸，庭園作り,4100
hone in on,特定の対象に集中する,4101
calumny,誹謗，中傷,4102
bellicose,好戦的な，攻撃的な,4103
loquacious,おしゃべりな，多弁な,4104
neophyte,初心者，新参者,4105
quixotic,非現実的な，夢想的な,4106
spill the beans,秘密を漏らす，口を滑らせる,4107
winsome,魅力的な，愛らしい,4108
rake over the coals,厳しく注意する,4109
vexation,悔しさ，苛立ち,4110
feign,偽る，装う,4111
mete out,分配する，割り当てる,4112
vacillate,ためらう，迷う,4113
pull someone's leg,冗談で誰かをからかう，いたずらする,4114
opulence,富裕，豊かさ,4115
torpid,不活発な，鈍い,4116
let the cat out of the bag,秘密を漏らす，バラす,4117
zestful,精力的な，元気いっぱいの,4118
malleable,可鍛性の，柔軟な,4119
ardor,情熱，熱意,4120
cut down on,削減する，減らす,4121
abnegation,自己否定，自己犠牲,4122
lament,嘆く，悲しむ,4123
yeoman,忠実な働き手，農夫,4124
grapple with,取り組む，闘う,4125
garrulous,おしゃべりな，話好きな,4126
obviate,取り除く，防ぐ,4127
bilk,だます，欺く,4128
jocose,ふざけた，冗談めいた,4129
yonder,向こう側の，遠くの,4130
dodge a bullet,危機を回避する,4131
cavalcade,馬車の行列，大行進,4132
hubris,傲慢，尊大,4133
malice,悪意，恨み,4134
ravenous,飢えた，極度に空腹な,4135
chalk up to,帰する，起因すると考える,4136
nebula,星雲，霧のような,4137
allay fears,恐怖を和らげる,4138
fit as a fiddle,非常に健康で元気,4139
on the fence,決断を保留する，中立である,4140
emaciated,やつれた，痩せ衰えた,4141
at the drop of a hat,すぐに，躊躇せず,4142
gauche,ぎこちない，不器用な,4143
enervate,弱める，奪う,4144
brush aside,無視する，軽視する,4145
flabbergast,驚かせる，仰天させる,4146
mawkish,感傷的な，過剰に感動する,4147
sully,汚す，名誉を傷つける,4148
guffaw,大笑いする，ヒヒンと笑う,4149
queue,列を作る，並ぶ,4150
profuse,豊富な，たっぷりの,4151
quash rumors,噂を抑制する，否定する,4152
indomitable,屈しない，不屈の,4153
augment,増やす，強化する,4154
jargon,専門用語，隠語,4155
keep something at bay,何かを抑える，遠ざける,4156
zeppelin,飛行船，ジェット,4157
vituperate,激しく非難する，罵倒する,4158
serrated,ギザギザの，鋸状の,4159
abate,減少する，和らげる,4160
trepidation,恐れ，不安,4161
vehemently,激しく，熱烈に,4162
cacophony,不協和音，騒音,4163
effigy,肖像，像,4164
fallible,誤りやすい，欠点がある,4165
hedonistic,快楽主義的，享楽的な,4166
juggernaut,押し寄せる大勢力，圧倒的な力,4167
laconic,簡潔な，寡黙な,4168
nip something in the bud,初めのうちに何かを抑止する，未然に防ぐ,4169
parsimonious,けちな，吝嗇な,4170
surreptitious,秘密裏の，ひそかな,4171
yearn,切望する，強く望む,4172
abdicate,退位する，辞める,4173
stave off,避ける，防ぐ,4174
calamitous,災害の，悲惨な,4175
dauntless,恐れ知らず，大胆な,4176
idiosyncrasy,特異性，個人的な特徴,4177
narcissistic,自己愛的な，自己中心的,4178
quaint,風変わりな，古風な,4179
xenophobic,外国人恐怖症，排外的な,4180
jockey for position,位置を取り合う，競争する,4181
yield,産出する，与える,4182
zeal,熱意，情熱,4183
belabor,冗長に述べる，くどくど言う,4184
fabricate,作り上げる，でっち上げる,4185
halcyon,穏やかな，平穏な,4186
obtuse,鈍感な，理解が遅い,4187
tantamount,同等の，等価の,4188
umbrage,立腹，不機嫌,4189
twist someone's arm,強く説得する，押し付ける,4190
yawp,大声で叫ぶ，どなる,4191
convoluted,複雑な，入り組んだ,4192
nip in the bud,初期に阻止する，未然に防ぐ,4193
dexterous,器用な，巧妙な,4194
ignominy,恥辱，不名誉,4195
lackadaisical,元気のない，無気力な,4196
bite the bullet,勇気を振り絞る，我慢する,4197
mendacious,嘘つきの，不誠実な,4198
paucity,少なさ，不足,4199
stymie,妨害する，阻止する,4200
unctuous,へつらう，おせじの,4201
yoke,くびき，束縛,4202
aberrant,異常な，変わった,4203
deleterious,有害な，害を及ぼす,4204
exasperate,いら立たせる，怒らせる,4205
miss the boat,機会を逃す，失敗する,4206
histrionic,演技が過剰な，大げさな,4207
ineffable,言葉で言い表せない，言葉では言い尽くせない,4208
kindle,着火する，興奮させる,4209
obstreperous,騒々しい，手に負えない,4210
throw in the towel,降参する，あきらめる,4211
sycophantic,おべっか使いの，ごますりの,4212
fend off,防ぐ，避ける,4213
zealous,熱心な，情熱的な,4214
diaphanous,透明な，薄っぺらい,4215
immutable,不変の，永遠の,4216
labyrinthine,迷路のような，複雑な,4217
palpitate,動悸する，鼓動する,4218
rhapsodize,熱狂的に語る，賛美する,4219
vainglorious,自己過剰な，うぬぼれの強い,4220
yore,昔，過去,4221
ignominious,恥ずべき，不名誉な,4222
jocular,冗談好きな，陽気な,4223
smell a rat,うさんくさいと感じる，疑う,4224
wily,ずる賢い，策略のある,4225
abstain,控える，慎む,4226
cavort,はね回る，跳ねる,4227
feral,野生の，人嫌いの,4228
hew,切り倒す，切断する,4229
impede,妨げる，邪魔する,4230
squander opportunities,機会を無駄にする,4231
lilt,軽快なリズム，メロディ,4232
paltry,取るに足らない，価値のない,4233
vex,困惑させる，いらいらさせる,4234
pass the buck,責任を転嫁する，逃げる,4235
